,match_id,hero,dire_side,dire_win
936,6795666603,pangolier,1,0
937,6795666603,winterwyvern,1,0
938,6795666603,undying,1,0
939,6795666603,terrorblade,1,0
940,6795653255,chen,1,1
941,6795653255,earthspirit,1,1
942,6795653255,razor,1,1
943,6795653255,beastmaster,1,1
944,6795653255,invoker,1,1
945,6795653255,drowranger,0,1
946,6795653255,queenofpain,0,1
947,6795653255,visage,0,1
948,6795653255,snapfire,0,1
949,6795653255,earthshaker,0,1
950,6795624032,eldertitan,1,1
951,6795624032,axe,1,1
952,6795624032,morphling,1,1
953,6795624032,snapfire,1,1
954,6795624032,pudge,1,1
955,6795624032,monkeyking,0,1
956,6795624032,leshrac,0,1
957,6795624032,centaurwarrunner,0,1
958,6795624032,shadowshaman,0,1
959,6795624032,io,0,1
960,6795612122,silencer,0,0
961,6795612122,facelessvoid,0,0
962,6795612122,pangolier,0,0
963,6795612122,sven,0,0
964,6795612122,mirana,0,0
965,6795612122,beastmaster,1,0
966,6795612122,templarassassin,1,0
967,6795612122,spiritbreaker,1,0
968,6795612122,tusk,1,0
969,6795612122,monkeyking,1,0
970,6795611724,enchantress,0,0
971,6795611724,nyxassassin,0,0
972,6795611724,razor,0,0
973,6795611724,stormspirit,0,0
974,6795611724,lycan,0,0
975,6795611724,undying,1,0
976,6795611724,earthshaker,1,0
977,6795611724,voidspirit,1,0
978,6795611724,weaver,1,0
979,6795611724,sniper,1,0
980,6795602414,lina,1,1
981,6795602414,bloodseeker,1,1
982,6795602414,undying,1,1
983,6795602414,darkwillow,1,1
984,6795602414,disruptor,1,1
985,6795602414,shadowfiend,0,1
986,6795602414,magnus,0,1
987,6795602414,tusk,0,1
988,6795602414,enchantress,0,1
989,6795602414,vengefulspirit,0,1
990,6795568891,morphling,1,1
991,6795568891,leshrac,1,1
992,6795568891,io,1,1
993,6795568891,centaurwarrunner,1,1
994,6795568891,marci,1,1
995,6795568891,shadowdemon,0,1
996,6795568891,visage,0,1
997,6795568891,voidspirit,0,1
998,6795568891,earthshaker,0,1
999,6795568891,drowranger,0,1
1000,6795574795,silencer,0,0
1001,6795574795,sven,0,0
1002,6795574795,pangolier,0,0
1003,6795574795,riki,0,0
1004,6795574795,enigma,0,0
1005,6795574795,dragonknight,1,0
1006,6795574795,puck,1,0
1007,6795574795,rubick,1,0
1008,6795574795,clockwerk,1,0
1009,6795574795,terrorblade,1,0
1010,6795568333,chen,1,1
1011,6795568333,nyxassassin,1,1
1012,6795568333,monkeyking,1,1
1013,6795568333,primalbeast,1,1
1014,6795568333,sniper,1,1
1015,6795568333,ogremagi,0,1
1016,6795568333,emberspirit,0,1
1017,6795568333,pangolier,0,1
1018,6795568333,weaver,0,1
1019,6795568333,bloodseeker,0,1
1020,6795566593,invoker,1,1
1021,6795566593,luna,1,1
1022,6795566593,tidehunter,1,1
1023,6795566593,marci,1,1
1024,6795566593,undying,1,1
1025,6795566593,morphling,0,1
1026,6795566593,enigma,0,1
1027,6795566593,snapfire,0,1
1028,6795566593,leshrac,0,1
1029,6795566593,tusk,0,1
